backward_rate
4.044637996733805307e-01
3.174147572623348124e-01
4.407383579947543040e-01
3.372593655663878587e-01
3.510169743158311206e-01
4.778542089374969160e-01
4.329192853961498222e-01
4.147077745335774890e-01
3.551739496214182945e-01
4.200524570693324189e-01
3.599742663433463385e-01
3.566090958578710390e-01
4.116395308556440868e-01
3.525016083535408296e-01
4.610283565101202519e-01
4.528133815014598884e-01
3.298856831790963340e-01
3.565101202553570547e-01
3.245410006433414041e-01
5.011134755282822262e-01
3.787796308210026330e-01
4.572177958133319953e-01
2.899490275647053084e-01
3.523531449497698809e-01
3.942693126144405369e-01
3.003909536299302352e-01
4.469243331518780726e-01
4.082248725689117674e-01
3.805611916662542948e-01
4.032266046419557548e-01
3.229573910031177109e-01
4.147572623348344534e-01
4.145098233285495204e-01
4.410847726035532212e-01
3.882318008610877169e-01
3.242440738357994512e-01
4.062948483198891569e-01
3.389419508091255362e-01
3.436432919285395959e-01
5.516405206116692383e-01
4.311377245508982159e-01
2.667392487751769070e-01
4.357400900677982913e-01
3.067253921908249525e-01
4.492502598109566203e-01
3.914979957440490876e-01
3.330034146582867560e-01
4.608304053050922833e-01
4.222299203246399624e-01
4.166377987826000995e-01
4.452912357103973595e-01
5.076458652942049676e-01
4.755282822784183683e-01
4.005542633740782898e-01
3.309249270054931413e-01
3.878358984510318352e-01
5.436729846092938079e-01
3.236007324194585810e-01
3.156331964170832061e-01
4.727074776067699546e-01
3.239471470282575538e-01
3.757608749443262508e-01
5.132379868362448860e-01
3.708615826198842225e-01
2.349680803681892527e-01
4.588508932548127084e-01
3.959518978571782144e-01
4.820606720443410542e-01
5.419903993665561304e-01
3.670015341218389460e-01
3.550749740189043657e-01
3.245904884445984240e-01
2.894046617508784225e-01
4.155985549562032921e-01
4.245063591824615457e-01
4.139159697134656146e-01
3.350324145098233508e-01
4.065917751274311098e-01
3.562131934478151019e-01
4.762211114960162583e-01
4.411837482060672055e-01
4.371257485029940160e-01
4.497946256247835062e-01
3.659128024941851742e-01
3.789775820260306016e-01
3.691295095758895251e-01
3.788786064235166173e-01
4.284158954817637310e-01
4.639481367842826498e-01
4.501905280348393878e-01
4.792398673726926406e-01
2.845548572276933585e-01
3.886277032711436541e-01
4.153016281486613392e-01
4.360865046765972086e-01
4.476666501707329271e-01
3.270648785074479203e-01
4.147572623348344534e-01
4.203988716781313362e-01
4.441035284802296035e-01
3.831345573316177755e-01
5.218983520562181511e-01
3.929331419805018322e-01
2.812886623447320433e-01
3.157321720195971904e-01
4.366308704904240945e-01
3.772455089820359042e-01
4.657791854307913315e-01
4.591973078636116257e-01
2.986093927846785734e-01
4.113426040481021340e-01
4.059979215123472041e-01
3.679418023457217690e-01
4.386598703419606893e-01
3.593804127282624883e-01
4.159944573662592293e-01
4.500420646310684392e-01
1.846884742910872568e-01
4.206957984856732891e-01
3.927846785767308280e-01
3.251348542584253098e-01
3.348839511060523466e-01
3.752659969317563293e-01
3.685851437620626392e-01
3.404265848468352451e-01
3.835304597416736572e-01
3.734844360865046675e-01
4.277230662641658965e-01
4.950264759736724973e-01
4.351957242539714055e-01
4.755282822784183683e-01
3.096451724649874060e-01
3.796209234423714718e-01
4.265848468352551048e-01
3.158806354233681390e-01
4.548918691542535031e-01
3.795219478398574875e-01
4.533577473152867743e-01
4.532092839115158256e-01
5.028950363735339435e-01
4.031276290394417705e-01
3.232048300094026994e-01
2.808927599346761061e-01
3.535903399811946568e-01
3.626466076112238590e-01
4.063938239224031412e-01
3.391893898154105247e-01
4.088187261839956177e-01
4.014450437967040930e-01
3.112287821052110437e-01
5.296184490523085930e-01
4.633047953679417796e-01
3.607660711634582129e-01
3.958034344534072102e-01
3.334488048695996576e-01
3.339931706834265435e-01
3.168703914485079265e-01
3.017271242638689399e-01
4.161924085712871979e-01
4.142128965210075675e-01
5.380808630672538895e-01
3.901618251101103829e-01
2.617904686494779143e-01
2.781709308655416213e-01
3.537388033849656055e-01
2.375414460335527334e-01
3.677933389419508203e-01
3.651209976740733554e-01
4.361854802791111929e-01
3.338941950809125592e-01
4.586529420497847398e-01
4.462315039342801826e-01
3.864007522145790907e-01
4.881476715989508386e-01
3.192952937101004585e-01
3.270648785074479203e-01
5.057653288464393215e-01
3.693274607809174936e-01
4.809224526154303181e-01
2.834661256000395868e-01
3.919928737566190091e-01
3.405255604493492294e-01
4.855248181323303935e-01
5.338743999604097512e-01
3.889741178799425714e-01
3.532934131736527039e-01
4.498936012272974905e-01
2.248725689117632431e-01
4.352452120552283699e-01
4.227742861384668482e-01
3.285000247439006094e-01
3.678428267432077847e-01
4.128767258870688628e-01
4.501410402335824235e-01
4.733013312218538049e-01
3.794229722373435032e-01
3.449794625624783562e-01
3.395358044242094420e-01
3.426040481021428441e-01
3.125154649378927840e-01
4.909684762705993077e-01
3.655663878853862570e-01
3.913495323402781390e-01
4.081258969663977831e-01
3.733359726827337188e-01
3.028158558915227672e-01
3.009353194437571211e-01
4.034740436482406878e-01
4.058494581085762554e-01
4.238135299648636556e-01
4.127777502845548785e-01
4.086702627802246690e-01
3.188993913000445213e-01
3.425050724996288598e-01
2.944524174790913995e-01
4.096600188053644565e-01
4.087197505814816889e-01
3.933290443905577138e-01
4.159944573662592293e-01
3.628445588162517721e-01
5.259563517592913406e-01
2.579304201514326933e-01
3.913000445390211190e-01
4.163408719750581466e-01
5.020537437521650492e-01
3.624486564061958904e-01
3.391399020141535048e-01
4.792893551739496050e-01
2.953431979017172027e-01
3.961003612609491631e-01
3.249369030533973413e-01
3.405750482506062493e-01
3.666056317117830643e-01
4.722620873954569976e-01
3.613599247785420632e-01
4.247537981887464786e-01
4.529618449052308371e-01
3.332508536645716890e-01
4.433612114613747490e-01
3.576483396842678464e-01
4.745385262532785808e-01
5.324392537239570622e-01
5.140792794576136693e-01
4.356906022665412714e-01
3.457217795813332106e-01
3.942198248131835725e-01
2.946008808828623482e-01
4.174296036027119183e-01
4.090166773890235863e-01
4.465779185430791554e-01
3.403770970455782807e-01
3.200376107289553129e-01
4.004552877715643056e-01
4.283169198792497467e-01
4.098084822091354606e-01
2.882664423219676308e-01
2.583758103627455949e-01
5.495125451576186038e-01
3.798188746473994404e-01
3.374573167714158273e-01
3.688325827683476277e-01
3.213737813628940732e-01
4.734992824268817735e-01
3.652694610778443041e-01
3.975849952986588720e-01
2.922254664225268361e-01
3.663087049042411114e-01
4.074825555500569130e-01
4.131736526946107602e-01
4.390557727520166265e-01
3.740288019003315534e-01
4.192111644479635801e-01
2.778245162567427040e-01
3.399317068342653791e-01
3.390904142128965404e-01
3.345375364972534293e-01
4.222794081258969823e-01
2.542188350571584210e-01
3.324590488444598146e-01
5.566387885386252510e-01
3.209778789528381360e-01
2.857425644578611146e-01
3.850645815806403860e-01
4.078289701588558303e-01
4.250507249962884315e-01
3.287474637501855979e-01
3.649230464690453868e-01
4.018409462067600302e-01
4.410847726035532212e-01
4.185678230316227100e-01
3.014301974563270425e-01
4.252486762013164001e-01
3.619042905923690046e-01
4.289107734943336525e-01
4.080269213638837988e-01
3.463651209976740808e-01
4.297520661157024913e-01
3.223635373880338606e-01
4.716187459791161274e-01
3.854109961894393033e-01
3.580937298955807480e-01
3.459197307863611792e-01
4.250507249962884315e-01
3.537882911862225699e-01
4.856237937348443778e-01
4.104518236254763308e-01
4.571188202108180110e-01
4.645914782006235200e-01
3.642797050527045166e-01
3.474043648240708881e-01
3.874399960409758981e-01
4.596426980749245272e-01
4.643935269955956069e-01
4.387588459444746736e-01
3.628940466175087920e-01
3.334488048695996576e-01
3.071707824021378541e-01
3.354283169198792325e-01
3.554213886277032830e-01
3.776908991933488613e-01
3.816499232939080666e-01
4.136190429059237172e-01
3.179591230761617537e-01
4.533577473152867743e-01
4.023853120205869160e-01
3.820458257039639482e-01
4.381155045281338034e-01
4.029791656356708218e-01
3.488395110605235772e-01
3.445835601524224190e-01
3.533429009749096683e-01
3.137031721680605956e-01
3.588855347156925668e-01
3.777898747958628456e-01
3.864997278170930750e-01
4.994803780868016241e-01
4.180729450190527885e-01
3.263225614885930659e-01
3.222150739842628564e-01
4.450932845053694464e-01
3.666056317117830643e-01
3.447320235561934232e-01
4.233186519522937341e-01
3.276587321225317706e-01
2.992032463997624792e-01
3.900628495075963986e-01
3.776414113920918414e-01
3.646756074627604538e-01
4.410847726035532212e-01
4.117879942594150355e-01
3.851140693818973504e-01
4.152026525461473550e-01
4.598901370812094602e-01
3.385955362003266189e-01
3.956549710496362615e-01
2.948978076904043011e-01
3.217696837729499548e-01
3.461176819913891478e-01
3.478002672341267698e-01
4.136685307071806816e-01
2.939080516652645136e-01
3.470084624140149510e-01
3.185529766912456040e-01
4.668184292571880833e-01
4.340080170238036494e-01
4.664225268471322017e-01
3.441381699411095174e-01
4.229227495422378524e-01
4.673627950710149692e-01
3.386945118028406032e-01
3.939723858068985840e-01
2.970752709457119001e-01
4.010986291879051757e-01
5.627257880932350353e-01
3.947147028257534385e-01
4.364329192853961259e-01
5.959321027366754064e-01
3.791260454298015503e-01
4.214381155045281435e-01
3.712574850299401041e-01
4.204483594793883561e-01
4.374721631117929332e-01
3.221160983817488721e-01
4.996783292918295372e-01
4.742415994457366279e-01
3.897164348987974258e-01
3.127629039441777725e-01
4.511802840599792308e-01
3.954570198446082929e-01
4.753303310733903997e-01
3.336467560746276262e-01
4.693423071212945996e-01
4.622655515415450278e-01
3.760578017518681482e-01
3.593309249270054684e-01
3.922403127629039421e-01
4.423714554362349616e-01
2.156678378779630922e-01
3.477507794328698054e-01
4.687979413074677137e-01
4.572177958133319953e-01
3.882318008610877169e-01
4.712723313703172101e-01
3.659622902954421941e-01
5.388231800861087439e-01
2.699559558568812578e-01
3.922898005641609620e-01
3.209778789528381360e-01
4.095610432028504722e-01
4.037709704557826407e-01
4.105507992279903151e-01
4.072351165437719800e-01
4.380660167268768390e-01
3.299846587816103183e-01
3.555698520314742317e-01
3.807591428712822079e-01
4.408373335972682883e-01
4.102043846191913423e-01
3.059830751719700981e-01
4.233681397535507540e-01
5.341713267679516486e-01
3.050922947493442949e-01
4.159449695650022094e-01
4.531103083090018413e-01
5.079922799030038849e-01
4.035730192507546721e-01
3.562626812490721218e-01
3.194932449151284271e-01
4.070371653387440114e-01
4.011976047904191600e-01
3.846686791705844488e-01
4.007522145791062584e-01
5.119513040035631457e-01
4.145098233285495204e-01
3.666056317117830643e-01
4.692433315187806153e-01
3.728410946701637974e-01
3.710595338249121355e-01
2.725293215222447940e-01
4.846340377097045349e-01
2.984114415796506048e-01
2.614440540406789970e-01
4.374721631117929332e-01
4.140149453159795989e-01
3.626960954124808234e-01
4.225268471321819153e-01
5.762854456376502732e-01
4.276735784629088766e-01
2.496164695402583178e-01
4.454891869154253281e-01
3.927846785767308280e-01
3.957044588508932814e-01
3.275597565200178418e-01
3.749195823229574120e-01
4.093630919978225591e-01
2.713416142920769825e-01
3.505220963032612547e-01
4.261394566239422033e-01
2.451625674271292188e-01
2.612955906369079928e-01
3.943188004156975568e-01
4.476666501707329271e-01
4.032266046419557548e-01
3.822932647102489367e-01
3.280546345325877078e-01
4.611273321126342362e-01
3.715544118374820570e-01
3.405255604493492294e-01
3.627950710149948077e-01
3.455733161775622064e-01
4.216855545108130765e-01
3.907061909239372688e-01
3.201860741327262616e-01
4.085217993764537203e-01
3.498292670856633646e-01
4.040678972633245936e-01
2.071559360617607759e-01
4.504874548423813407e-01
4.337110902162616966e-01
3.315187806205770471e-01
3.303805611916662555e-01
4.098579700103924250e-01
4.751323798683624311e-01
4.752313554708764154e-01
3.809570940763101765e-01
3.343890730934824806e-01
4.420745286286930087e-01
3.574009006779828579e-01
4.338595536200326452e-01
3.214232691641510375e-01
4.429653090513188674e-01
3.019745632701539284e-01
3.913990201415351033e-01
4.050576532884643810e-01
4.126787746820408942e-01
4.002573365665363370e-01
3.319146830306329288e-01
3.780373138021477786e-01
3.779383381996337943e-01
3.467610234077300180e-01
2.836640768050675554e-01
5.076458652942049676e-01
5.009155243232543686e-01
4.080269213638837988e-01
3.956549710496362615e-01
4.545949423467115502e-01
4.077794823575988659e-01
3.806106794675112592e-01
3.964962636710051003e-01
3.974365318948879233e-01
4.908695006680853234e-01
4.565249665957341607e-01
4.529123571039738727e-01
2.844558816251793743e-01
3.888751422774285871e-01
5.134359380412728546e-01
3.280051467313307434e-01
4.161429207700301780e-01
4.058494581085762554e-01
4.114415796506161183e-01
4.336616024150046766e-01
3.886771910724006740e-01
5.402583263225615440e-01
4.192606522492205445e-01
4.145593111298064848e-01
3.915474835453061075e-01
3.703172168060572811e-01
3.667046073142970486e-01
4.158459939624882251e-01
3.243430494383134355e-01
3.491859256693224944e-01
3.909041421289652374e-01
4.876527935863809726e-01
4.444004552877715564e-01
3.788786064235166173e-01
4.194586034542485131e-01
3.962488246647201673e-01
3.995150195476814825e-01
4.036719948532686564e-01
2.977681001633097346e-01
4.709259167615182928e-01
4.287623100905627038e-01
2.772306626416588538e-01
2.710941752857920495e-01
3.273123175137328533e-01
3.753154847330132937e-01
2.995496610085613964e-01
5.323402781214430224e-01
3.074677092096798070e-01
4.491017964071856161e-01
4.169347255901420524e-01
4.839412084921067003e-01
2.941060028702924822e-01
4.133716038996387288e-01
3.733854604839906832e-01
3.945167516207254699e-01
3.045974167367743735e-01
3.652694610778443041e-01
3.082595140297916814e-01
4.335131390112337280e-01
4.922551591032810481e-01
3.231058544068887151e-01
3.429504627109417614e-01
4.008511901816202427e-01
3.344385608947394450e-01
4.458850893254812653e-01
3.630425100212797407e-01
3.848171425743553975e-01
3.475528282278418368e-01
3.896669470975404614e-01
3.475033404265848724e-01
3.873905082397189337e-01
4.241599445736625729e-01
3.112782699064680636e-01
2.963329539268570456e-01
4.922551591032810481e-01
3.842727767605285116e-01
4.026327510268718490e-01
3.011827584500420540e-01
3.654674122828722727e-01
4.351462364527143856e-01
4.764685505023011913e-01
3.319146830306329288e-01
4.496956500222695219e-01
5.066561092690651247e-01
3.520562181422279280e-01
3.712079972286831397e-01
2.330380561191666144e-01
3.593309249270054684e-01
4.329192853961498222e-01
3.663087049042411114e-01
4.096600188053644565e-01
4.542980155391695973e-01
4.281684564754787981e-01
4.523185034888899669e-01
3.541841935962785071e-01
3.133072697580046584e-01
4.637501855792547367e-01
4.673133072697580048e-01
3.973870440936309034e-01
3.169693670510219108e-01
2.996486366110753807e-01
4.042658484683525622e-01
4.256940664126293017e-01
3.373088533676448786e-01
3.412678774682040839e-01
3.325085366457168345e-01
4.222299203246399624e-01
3.855099717919532876e-01
4.697876973326075012e-01
3.094472212599594374e-01
4.449448211015984422e-01
4.186173108328796744e-01
4.725095264017419860e-01
3.078141238184787243e-01
3.410699262631761153e-01
3.856089473944672719e-01
4.693423071212945996e-01
3.784332162122037158e-01
2.975701489582817660e-01
3.266194882961350188e-01
4.845350621071905506e-01
3.530459741673677709e-01
3.114762211114960322e-01
3.247389518483693727e-01
5.385757410798238665e-01
3.420596822883159027e-01
3.947641906270104584e-01
3.444350967486514703e-01
3.997129707527094511e-01
4.202504082743603875e-01
2.264561785519869364e-01
3.889741178799425714e-01
3.856584351957242363e-01
4.050576532884643810e-01
4.296530905131885070e-01
4.272281882515959750e-01
3.589350225169495867e-01
3.987727025288266280e-01
5.457514722620874226e-01
4.191121888454495958e-01
3.309744148067501612e-01
3.035581729103775661e-01
3.162765378334240762e-01
4.161924085712871979e-01
2.852476864452912486e-01
4.520710644826050340e-01
2.804968575246201690e-01
3.754639481367842979e-01
3.767011431682090183e-01
3.292423417627554638e-01
5.006680853169693801e-01
4.132726282971247445e-01
4.609293809076062676e-01
3.191468303063295098e-01
4.999257682981145257e-01
4.640471123867966341e-01
4.158954817637452450e-01
5.505517889840154666e-01
3.973870440936309034e-01
3.229573910031177109e-01
4.878507447914089412e-01
3.959518978571782144e-01
4.408868213985252527e-01
4.255950908101153174e-01
4.129757014895827916e-01
4.805265502053743809e-01
5.458504478646013514e-01
4.727074776067699546e-01
3.660117780966991585e-01
4.483594793883307617e-01
2.327906171128816815e-01
4.031771168406987904e-01
3.103874894838422605e-01
3.767506309694660382e-01
4.270302370465680064e-01
3.843222645617855315e-01
3.394368288216954577e-01
5.202652546147374935e-01
3.500767060919483531e-01
3.981788489137427778e-01
3.612609491760281344e-01
3.104369772850992248e-01
3.989211659325976322e-01
2.053248874152521497e-01
3.339436828821695236e-01
3.837284109467016258e-01
4.223288959271539467e-01
3.335477804721136419e-01
4.069381897362300271e-01
3.731380214777057502e-01
3.132082941554906741e-01
4.262384322264561876e-01
3.112287821052110437e-01
4.946800613648735800e-01
4.186667986341366943e-01
3.728905824714208173e-01
3.582916811006087165e-01
4.984906220616617811e-01
5.211065472361062767e-01
3.927846785767308280e-01
2.913841738011579974e-01
3.379521947839857487e-01
4.305438709358143101e-01
3.588855347156925668e-01
3.407729994556341624e-01
3.692779729796605293e-01
3.445340723511654546e-01
3.532439253723956840e-01
4.005047755728213255e-01
3.258276834760231444e-01
4.649873806106794571e-01
3.993665561439105338e-01
3.921413371603899578e-01
3.470579502152719154e-01
3.105854406888701735e-01
3.247389518483693727e-01
4.713713069728311944e-01
3.173652694610778480e-01
4.427178700450338789e-01
2.655515415450091510e-01
4.296530905131885070e-01
3.962983124659771317e-01
4.778542089374969160e-01
4.330677487999208264e-01
4.121838966694709727e-01
4.004552877715643056e-01
4.480130647795318444e-01
5.058148166476963414e-01
4.830999158707378616e-01
3.780373138021477786e-01
2.930172712426387105e-01
4.328697975948928578e-01
4.119859454644430041e-01
4.391052605532735909e-01
4.760231602909882898e-01
3.264215370911070502e-01
4.145593111298064848e-01
5.051714752313554158e-01
3.711585094274261198e-01
4.326223585886079248e-01
4.637996733805117011e-01
2.947988320878903168e-01
3.791260454298015503e-01
3.582421932993516966e-01
3.866481912208640792e-01
4.507843816499232936e-01
4.387093581432177092e-01
4.215865789082990922e-01
4.451922601078834307e-01
5.004701341119414115e-01
3.340426584846835079e-01
3.535903399811946568e-01
2.953926857029742226e-01
4.164893353788290953e-01
3.725441678626218445e-01
4.777057455337259118e-01
3.599247785420893742e-01
4.061958727173751726e-01
4.323254317810659719e-01
3.606670955609442286e-01
3.328054634532587874e-01
4.299995051219874242e-01
