budget,run,word_types,hapax_legomena,mean_word_length,word_length_sd,one_character_rate,eight_plus_rate,bigram_jsd,trigram_jsd,word_boundary_jsd,paragraph_start_gallows,neutral_restart_gallows,dead_ends
575,43,198.0,145.0,4.057239057239057,1.5996916117226927,0.037037037037037035,0.016835016835016835,0.03914386875533612,0.10923929934456796,0.12765606642679045,1.0,0.0625,0.0
575,44,191.0,139.0,4.0033670033670035,1.5515785738066032,0.03367003367003367,0.013468013468013467,0.045636185995389565,0.11971235896918424,0.1392374530572182,1.0,0.0,0.0
575,45,203.0,151.0,3.9966329966329965,1.7065891643117386,0.06734006734006734,0.003367003367003367,0.05576539882309288,0.12076015506069158,0.167188795237729,1.0,0.09375,0.0
575,46,197.0,148.0,4.053872053872054,1.6238314079799807,0.04377104377104377,0.013468013468013467,0.04189286823813523,0.09986520739075726,0.1493931240072612,1.0,0.03125,0.0
575,47,189.0,141.0,4.05050505050505,1.705844996572489,0.05387205387205387,0.013468013468013467,0.03880748669094005,0.0989024109120295,0.12577275629649062,1.0,0.125,0.0
575,48,199.0,147.0,4.1313131313131315,1.6162878738561304,0.04713804713804714,0.010101010101010102,0.030540934661390694,0.09859411040112377,0.1213761609132346,1.0,0.03125,0.0
575,49,186.0,130.0,3.962962962962963,1.6702916060177362,0.06397306397306397,0.013468013468013467,0.04098765364920175,0.11183070502899757,0.11397350647719123,1.0,0.0,0.0
575,50,178.0,122.0,3.8181818181818183,1.6331805929219925,0.05387205387205387,0.010101010101010102,0.05542064948174908,0.13621584186475227,0.12635944774933175,1.0,0.09375,0.0
575,51,185.0,128.0,3.95959595959596,1.6427733300293528,0.05723905723905724,0.010101010101010102,0.04590456616368276,0.10967126713187487,0.14884172770704204,1.0,0.03125,0.0
575,52,201.0,153.0,4.087542087542087,1.661328730440048,0.050505050505050504,0.013468013468013467,0.04324354009380224,0.11013362967398925,0.14398296845806807,1.0,0.0625,0.0
575,53,187.0,132.0,4.047138047138047,1.6810891805002017,0.05387205387205387,0.010101010101010102,0.03474850546515329,0.0997211894537844,0.11107903646351927,1.0,0.09375,0.0
575,54,193.0,136.0,4.026936026936027,1.6674589145156418,0.04377104377104377,0.020202020202020204,0.03645842439293087,0.10350193460249654,0.12442672442591729,1.0,0.0,0.0
575,55,182.0,132.0,3.946127946127946,1.627973112496106,0.04377104377104377,0.006734006734006734,0.04391177609682725,0.11252575688489286,0.15458344179115338,1.0,0.03125,0.0
575,56,198.0,146.0,4.043771043771044,1.5810653362245013,0.026936026936026935,0.013468013468013467,0.036880279413622825,0.0904185222526182,0.14555477345214135,1.0,0.03125,0.0
575,57,186.0,139.0,4.053872053872054,1.7321849800695681,0.04040404040404041,0.02356902356902357,0.04479913571499509,0.1161112005860312,0.14403786388352893,1.0,0.03125,0.0
575,58,182.0,126.0,3.9158249158249157,1.5252042120770093,0.026936026936026935,0.006734006734006734,0.040260105679398896,0.10296745484013989,0.14902368919332118,1.0,0.0,0.0
575,59,186.0,136.0,3.9562289562289563,1.6313748064215214,0.05723905723905724,0.016835016835016835,0.048274612333395236,0.12031972148815406,0.13652346655380088,1.0,0.03125,0.0
575,60,200.0,149.0,4.094276094276094,1.673078846357473,0.026936026936026935,0.013468013468013467,0.041253976848404074,0.11096222257088584,0.1277248577669289,1.0,0.09375,0.0
575,61,198.0,150.0,3.9696969696969697,1.5835085205871051,0.037037037037037035,0.006734006734006734,0.04782269120101012,0.11967232127438748,0.08690433144423043,1.0,0.03125,0.0
575,62,199.0,153.0,4.087542087542087,1.6593007996898979,0.037037037037037035,0.016835016835016835,0.03770746231594332,0.10134327336016409,0.14771399474365118,1.0,0.0,0.0
575,63,205.0,155.0,4.037037037037037,1.6065863936866576,0.050505050505050504,0.016835016835016835,0.04230173275695944,0.10845784832367615,0.14275727389145132,1.0,0.0,0.0
575,64,192.0,134.0,4.006734006734007,1.5996490902932008,0.04040404040404041,0.006734006734006734,0.041444994930508634,0.10840633115236549,0.11864905448818266,1.0,0.0,0.0
575,65,193.0,139.0,3.9393939393939394,1.633930102182614,0.04713804713804714,0.006734006734006734,0.03947585331693527,0.10699077530823446,0.12789173914085278,1.0,0.0,0.0
575,66,182.0,125.0,3.9225589225589226,1.5255609502271936,0.04040404040404041,0.006734006734006734,0.04872667045684155,0.11323103216079185,0.09700928077236468,1.0,0.03125,0.0
575,67,179.0,126.0,3.861952861952862,1.6136414132553172,0.04040404040404041,0.016835016835016835,0.047924874956561475,0.11808363619447007,0.13930531525945772,1.0,0.0,0.0
575,68,200.0,150.0,4.107744107744108,1.6742777613231448,0.04713804713804714,0.003367003367003367,0.03986287574312213,0.09741311154091888,0.12335241102665487,1.0,0.03125,0.0
575,69,170.0,116.0,3.740740740740741,1.5986495111136658,0.04040404040404041,0.016835016835016835,0.048507846941767754,0.1270902500403753,0.14116772799201635,1.0,0.0,0.0
575,70,188.0,134.0,3.9562289562289563,1.6001167638696732,0.04377104377104377,0.010101010101010102,0.041451982096567565,0.11587282901044961,0.11537365722086551,1.0,0.03125,0.0
575,71,195.0,141.0,4.08080808080808,1.5656891492210618,0.04040404040404041,0.013468013468013467,0.035823370689352346,0.09877602668956774,0.11310122873393344,1.0,0.09375,0.0
575,72,176.0,115.0,4.033670033670034,1.6693547006886962,0.04377104377104377,0.006734006734006734,0.04483243169147961,0.11708241483877284,0.12045508561904275,1.0,0.03125,0.0
575,73,180.0,123.0,3.9562289562289563,1.7020793150488294,0.06734006734006734,0.006734006734006734,0.03676786944364186,0.10934171981744796,0.11860963384716419,1.0,0.0,0.0
575,74,189.0,126.0,4.006734006734007,1.5613023700948332,0.04377104377104377,0.013468013468013467,0.04205080817715919,0.1228598729555771,0.15775358074332324,1.0,0.0,0.0
575,75,178.0,124.0,3.8855218855218854,1.5785896447006236,0.037037037037037035,0.016835016835016835,0.041501636952001826,0.10885385282191722,0.12410631928515956,1.0,0.0,0.0
575,76,184.0,133.0,3.9663299663299663,1.6326460104686886,0.04377104377104377,0.010101010101010102,0.052371020366802176,0.13069488182051348,0.1355566032629704,1.0,0.09375,0.0
575,77,185.0,137.0,3.9225589225589226,1.666887717885206,0.06397306397306397,0.010101010101010102,0.046246608533474974,0.11035832712720421,0.13636582454813587,1.0,0.03125,0.0
